ID,Order_Date,Customer_Name,Email_Address,Phone_Number,Country,City,Category,Item_Name,Qty,Price_Per_Unit,Discount_Percentage,Tax_Amount,Shipping_Fee,Total_Price,Payment_Type,Status,Age,Gender,Source,Loyalty,Address,Comments
TRX-1492,12-28-23,John Doe,  space@web.de,N/A,U.K.,NEW YORK,Electronics,Product-26,-1,450.2075338461817,None,TBD,23.390140153615917,,Paypal,Pending,99+,Male,Ads,Yes,"251 Main St, NEW YORK",
TRX-1273,06/12/2023,Unknown User,  space@web.de,903-987-1061,united states,london,Food,Product-40,5,0.00,0.15,8%,7.601118860309615,,wire,SHIPPED,65,M,??,0,"501 Main St, london",
TRX-1338,2023-02-11,John Doe,user123@yahoo,(111) 7926679,Canada,Toronto,Office Supplies,Product-37,-1,0.00,5%,0.08,6.281070144606822,,Credit Card,shipped,99+,NB,Social,Y,"178 Main St, Toronto",
TRX-1737,2023-03-27,  mary smith,duplicate@company.com,399-854-4340,United Kingdom,london,Electronics,Product-4,two,91.15582439627595,0.15,8%,8.79773632122392,,Paypal,  Cancelled  ,30,NB,Social,1,"503 Main St, london",
TRX-1657,2023-04-04,  mary smith,test@gmail.com,888-563-6825,united states,  Paris  ,Clothing,Product-26,5,$51.07,0.15,TBD,8.242179486574312,,Credit Card,SHIPPED,-5,Male,Social,No,"506 Main St,   Paris  ",
TRX-1871,2023-05-06,ALEX WONG,user123@yahoo,(235) 9187608,United Kingdom,NEW YORK,Electronics,Product-48,-1,0.00,10,0.08,7.743510970160425,,Paypal,  Cancelled  ,-5,Female,Social,1,"562 Main St, NEW YORK",
TRX-1090,2023-04-29,ALEX WONG,user123@yahoo,(610) 7080555,France,  Paris  ,Electronics,Product-20,4,$419.64,0.15,TBD,16.220477865443776,,Paypal,  Cancelled  ,99+,Unk,Ads,0,"943 Main St,   Paris  ",
TRX-1473,02-22-23,Unknown User,user123@yahoo,N/A,U.K.,Toronto,Furniture,Product-33,5,$332.78,5%,8%,20.187381960612,,Credit Card,SHIPPED,59,Female,Social,1,"911 Main St, Toronto",
TRX-1869,12-25-23,Null,test@gmail.com,(681) 7799748,Gerrmany,Toronto,Electronics,Product-13,3,0.00,None,TBD,5.817481089572656,,wire,  Cancelled  ,0,F,Ads,0,"873 Main St, Toronto",
TRX-1371,11-13-23,John Doe,user123@yahoo,(521) 1758387,Gerrmany,NEW YORK,Furniture,Product-22,5,$345.52,10,0.08,18.700662000051977,,Cash,shipped,0,Male,Referral,Yes,"374 Main St, NEW YORK",
TRX-1681,Invalid_Date,  mary smith,user123@yahoo,(971) 2409476,united states,Toronto,Clothing,Product-45,two,$233.13,0.15,8%,22.774726801111807,,wire,  Cancelled  ,0,Female,Google,N,"230 Main St, Toronto",
TRX-1322,Invalid_Date,John Doe,  space@web.de,N/A,USA,Toronto,Food,Product-20,,344.96930567078454,5%,8%,17.715248988159416,,Cash,Delivrd,21,Unk,Referral,Yes,"111 Main St, Toronto",
TRX-1026,08-08-23,Chris-O'Brian,duplicate@company.com,N/A,Gerrmany,Toronto,Office Supplies,Product-40,9,$40.36,None,TBD,11.014603158988805,,wire,SHIPPED,0,Male,Google,0,"70 Main St, Toronto",
TRX-1184,22/05/2023,  mary smith,duplicate@company.com,521-160-7954,Gerrmany,london,Electronics,Product-31,,$163.30,0.15,0.08,13.867640274336278,,Paypal,shipped,-5,Female,Social,N,"737 Main St, london",
TRX-1465,07-30-23,Chris-O'Brian,missing_at_sign.com,N/A,Canda,bErLiN,Clothing,Product-22,-1,$463.62,0.15,TBD,7.618758124446798,,wire,Shipped,-5,M,Referral,No,"223 Main St, bErLiN",
TRX-1489,Invalid_Date,ALEX WONG,  space@web.de,N/A,United Kingdom,london,Food,Product-48,9,0.00,10,0.08,11.170609451441202,,Cash,Delivrd,99+,M,Ads,0,"552 Main St, london",
TRX-1158,2023-12-31,B.J. Miller,missing_at_sign.com,744-701-6274,UK,NEW YORK,Furniture,Product-50,two,$178.34,10,8%,18.548702421599685,,Credit Card,SHIPPED,60,Male,Ads,Yes,"832 Main St, NEW YORK",
TRX-1359,24/09/2023,ALEX WONG,missing_at_sign.com,(357) 4676077,United Kingdom,bErLiN,Furniture,Product-23,1,0.00,10,8%,11.972967098533058,,Credit Card,shipped,34,Male,??,Y,"770 Main St, bErLiN",
TRX-1635,04/02/2024,Null,duplicate@company.com,292-389-5642,U.K.,london,Food,Product-4,7,0.00,5%,0.08,17.00831515078032,,Cash,Pending,99+,F,Referral,1,"110 Main St, london",
TRX-1504,2023-11-26,  mary smith,user123@yahoo,419-277-3984,Canda,Toronto,Office Supplies,Product-46,3,$479.65,5%,0.08,8.252098305199434,,cc,  Cancelled  ,43,NB,Google,Yes,"164 Main St, Toronto",
TRX-1770,2023-08-30,B.J. Miller,user123@yahoo,960-138-9815,Canda,NEW YORK,Office Supplies,Product-18,4,0.00,0.15,8%,14.444395301399256,,wire,Pending,99+,Male,Referral,0,"866 Main St, NEW YORK",
TRX-1092,Invalid_Date,  mary smith,  space@web.de,N/A,U.K.,NEW YORK,Clothing,Product-49,-1,0.00,0.15,8%,15.356320939995939,,Paypal,Pending,-5,Male,??,No,"573 Main St, NEW YORK",
TRX-1644,Invalid_Date,John Doe,test@gmail.com,934-811-4304,U.K.,  Paris  ,Furniture,Product-8,5,$475.31,0.15,TBD,6.040158485888021,,cc,SHIPPED,-5,NB,Ads,1,"764 Main St,   Paris  ",
TRX-1671,2023-10-18,ALEX WONG,duplicate@company.com,585-721-2465,United Kingdom,london,Food,Product-38,10,486.67030499550185,5%,8%,17.32178799254057,,Cash,Pending,-5,Male,Social,Yes,"612 Main St, london",
TRX-1214,2024-01-24,Null,missing_at_sign.com,(963) 2456153,USA,Toronto,Office Supplies,Product-48,-1,$20.86,0.15,8%,11.952971367351704,,Cash,SHIPPED,0,M,Referral,Y,"272 Main St, Toronto",
TRX-1304,2023-05-29,  mary smith,duplicate@company.com,N/A,United Kingdom,  Paris  ,Clothing,Product-10,5,$235.31,0.15,8%,14.906049442107939,,wire,  Cancelled  ,50,Male,Ads,1,"711 Main St,   Paris  ",
TRX-1088,2023-01-28,B.J. Miller,user123@yahoo,210-102-6162,Canda,Toronto,Electronics,Product-17,two,$262.18,0.15,TBD,6.18769235629038,,Paypal,shipped,99+,M,Google,1,"187 Main St, Toronto",
TRX-1054,2023-01-24,John Doe,missing_at_sign.com,717-838-9611,Canada,bErLiN,Clothing,Product-2,,0.00,10,TBD,15.418214922710018,,Paypal,Delivrd,0,Female,??,Yes,"644 Main St, bErLiN",
TRX-1431,2023-11-21,John Doe,duplicate@company.com,N/A,united states,london,Furniture,Product-36,5,113.8298277153491,None,TBD,14.936050918948226,,Paypal,Pending,62,Male,??,No,"773 Main St, london",
TRX-1653,2023-06-12,Null,test@gmail.com,656-973-9769,Canada,bErLiN,Food,Product-24,-1,471.86288085989855,0.15,8%,8.793982841612829,,Credit Card,  Cancelled  ,0,NB,Ads,1,"509 Main St, bErLiN",
TRX-1134,2023-01-01,B.J. Miller,  space@web.de,N/A,Gerrmany,Toronto,Clothing,Product-29,,$471.57,0.15,0.08,22.098406823560328,,Credit Card,Pending,65,NB,Referral,Y,"9 Main St, Toronto",
TRX-1002,2023-04-22,Unknown User,missing_at_sign.com,763-157-5216,U.K.,london,Electronics,Product-23,1,$378.53,None,TBD,8.804661527646694,,wire,SHIPPED,0,F,Social,Y,"408 Main St, london",
TRX-1070,2023-05-22,Null,  space@web.de,(984) 8570823,USA,NEW YORK,Office Supplies,Product-48,5,0.00,5%,TBD,12.688022642789168,,cc,Delivrd,99+,Unk,Social,No,"268 Main St, NEW YORK",
TRX-1690,Invalid_Date,Unknown User,duplicate@company.com,N/A,united states,  Paris  ,Office Supplies,Product-38,two,0.00,5%,8%,17.287623722943998,,Paypal,  Cancelled  ,0,Unk,??,1,"522 Main St,   Paris  ",
TRX-1081,12-28-23,  mary smith,user123@yahoo,(907) 7074358,UK,london,Clothing,Product-42,two,$299.53,10,TBD,13.058550023834544,,wire,SHIPPED,99+,Unk,??,No,"106 Main St, london",
TRX-1997,Invalid_Date,  mary smith,duplicate@company.com,N/A,USA,NEW YORK,Food,Product-15,,0.00,None,0.08,5.45545855853482,,cc,SHIPPED,69,Male,??,No,"153 Main St, NEW YORK",
TRX-1285,22/01/2024,Unknown User,test@gmail.com,N/A,U.K.,  Paris  ,Food,Product-14,5,0.00,0.15,8%,15.871244275408948,,cc,Shipped,-5,F,Social,1,"627 Main St,   Paris  ",
TRX-1112,17/05/2023,Unknown User,duplicate@company.com,(709) 6344855,France,NEW YORK,Food,Product-11,-1,223.33493056977798,10,0.08,8.875688819417764,,Paypal,Shipped,0,Unk,Ads,N,"940 Main St, NEW YORK",
TRX-1494,Invalid_Date,ALEX WONG,duplicate@company.com,(644) 6047218,Gerrmany,Toronto,Office Supplies,Product-38,two,59.39068046148769,None,8%,16.384180936609127,,Credit Card,shipped,0,NB,Referral,1,"157 Main St, Toronto",
TRX-1331,26/08/2023,John Doe,user123@yahoo,122-283-3564,Canda,london,Clothing,Product-20,two,0.00,None,8%,21.04740202018656,,Credit Card,Pending,-5,NB,Social,0,"63 Main St, london",
TRX-1839,Invalid_Date,John Doe,duplicate@company.com,N/A,Gerrmany,Toronto,Clothing,Product-33,6,0.00,5%,TBD,10.777757376537046,,cc,SHIPPED,52,NB,Ads,No,"990 Main St, Toronto",
TRX-1829,2023-03-27,Unknown User,  space@web.de,168-461-3795,U.S.A,bErLiN,Electronics,Product-29,,0.00,None,8%,21.937130833279184,,cc,Pending,58,M,Referral,No,"144 Main St, bErLiN",
TRX-1330,2023-01-23,B.J. Miller,  space@web.de,N/A,France,NEW YORK,Office Supplies,Product-12,,$394.98,None,TBD,10.610507351875949,,Credit Card,Pending,64,Female,Referral,Yes,"745 Main St, NEW YORK",
TRX-1367,Invalid_Date,ALEX WONG,user123@yahoo,583-310-5035,U.K.,bErLiN,Office Supplies,Product-11,3,302.9150698526954,5%,8%,13.636723451769186,,Paypal,Delivrd,0,Male,Social,Yes,"406 Main St, bErLiN",
TRX-1622,2023-07-30,  mary smith,  space@web.de,N/A,Canda,bErLiN,Clothing,Product-15,two,$359.74,0.15,TBD,10.826473719187534,,wire,shipped,56,NB,Google,0,"759 Main St, bErLiN",
TRX-1389,06-30-23,ALEX WONG,duplicate@company.com,387-652-1389,France,  Paris  ,Furniture,Product-48,,469.45829861313126,5%,0.08,8.139883034498077,,Credit Card,  Cancelled  ,99+,Unk,Ads,Yes,"152 Main St,   Paris  ",
TRX-1051,02/08/2023,Unknown User,user123@yahoo,(904) 9559986,U.K.,london,Office Supplies,Product-8,two,262.0941362174558,None,8%,21.802821285554575,,Paypal,shipped,-5,M,Google,No,"564 Main St, london",
TRX-1159,2023-02-27,Chris-O'Brian,  space@web.de,N/A,united states,  Paris  ,Clothing,Product-5,4,0.00,0.15,8%,17.179211422375253,,Paypal,Delivrd,0,Unk,??,N,"782 Main St,   Paris  ",
TRX-1503,Invalid_Date,John Doe,user123@yahoo,(278) 2212238,U.K.,  Paris  ,Furniture,Product-32,5,0.00,5%,TBD,22.628025316705816,,Cash,SHIPPED,0,M,??,0,"16 Main St,   Paris  ",
TRX-1256,06-15-23,Unknown User,duplicate@company.com,N/A,united states,bErLiN,Furniture,Product-20,,199.67961074143753,0.15,8%,23.556400965588043,,Credit Card,  Cancelled  ,-5,M,Google,N,"276 Main St, bErLiN",
TRX-1627,2024-01-31,John Doe,  space@web.de,193-663-1646,U.S.A,  Paris  ,Clothing,Product-28,-1,$431.56,0.15,8%,12.34892854383683,,Paypal,Delivrd,0,Male,Social,Yes,"462 Main St,   Paris  ",
TRX-1444,06-15-23,B.J. Miller,duplicate@company.com,(916) 6312434,France,london,Office Supplies,Product-35,-1,0.00,5%,0.08,7.667095559703975,,wire,Shipped,0,F,Ads,Yes,"166 Main St, london",
TRX-1001,04/02/2024,Unknown User,  space@web.de,861-318-7775,UK,  Paris  ,Furniture,Product-16,5,315.42969832934097,10,TBD,23.10516849664473,,cc,Shipped,99+,Unk,??,Y,"225 Main St,   Paris  ",
TRX-1523,30/05/2023,John Doe,  space@web.de,(411) 7886739,USA,bErLiN,Electronics,Product-16,6,0.00,10,8%,23.465894495344482,,Credit Card,shipped,99+,Female,Google,Y,"715 Main St, bErLiN",
TRX-1484,2023-03-17,Null,  space@web.de,(469) 7925771,Canada,london,Furniture,Product-33,two,$270.66,5%,TBD,12.532092461370574,,Credit Card,  Cancelled  ,99+,M,Ads,1,"449 Main St, london",
TRX-1830,10-25-23,  mary smith,  space@web.de,(107) 6945220,Canda,  Paris  ,Clothing,Product-5,-1,$314.71,10,TBD,21.44149371659404,,Credit Card,Delivrd,69,F,??,0,"8 Main St,   Paris  ",
TRX-1623,2023-02-04,B.J. Miller,  space@web.de,814-129-2312,Canda,Toronto,Electronics,Product-30,two,0.00,0.15,0.08,13.736994582844236,,Paypal,Shipped,-5,Female,Social,0,"265 Main St, Toronto",
TRX-1318,02-25-23,Unknown User,  space@web.de,(319) 9074347,France,bErLiN,Furniture,Product-19,9,$115.67,5%,8%,24.21098473383951,,wire,Delivrd,0,NB,Social,0,"282 Main St, bErLiN",
TRX-1324,18/08/2023,ALEX WONG,user123@yahoo,499-369-1571,UK,bErLiN,Electronics,Product-13,2,462.05975782256036,10,0.08,11.221758880523055,,cc,SHIPPED,0,Male,Social,No,"69 Main St, bErLiN",
TRX-1648,2023-04-02,  mary smith,duplicate@company.com,933-280-7918,France,  Paris  ,Food,Product-12,,$74.38,0.15,8%,23.05399561742464,,Credit Card,  Cancelled  ,40,M,Ads,0,"622 Main St,   Paris  ",
TRX-1884,12/02/2023,Unknown User,user123@yahoo,N/A,UK,london,Clothing,Product-45,2,275.24779385392145,None,8%,8.1471485255007,,Credit Card,  Cancelled  ,99+,M,Ads,No,"639 Main St, london",
TRX-1494,Invalid_Date,John Doe,user123@yahoo,N/A,Gerrmany,NEW YORK,Clothing,Product-35,two,0.00,0.15,TBD,10.334465432245574,,Credit Card,  Cancelled  ,99+,M,Referral,0,"567 Main St, NEW YORK",
,01-28-24,  mary smith,duplicate@company.com,(266) 9529858,Canada,bErLiN,Clothing,Product-8,5,0.00,None,TBD,15.797478677851844,,Cash,  Cancelled  ,-5,Unk,Social,No,"674 Main St, bErLiN",Call before delivery
TRX-1626,2023-01-26,  mary smith,duplicate@company.com,971-222-7427,Gerrmany,NEW YORK,Electronics,Product-7,-1,0.00,0.15,TBD,18.11678687603292,,Cash,shipped,0,NB,Google,Y,"139 Main St, NEW YORK",
TRX-1120,Invalid_Date,Null,test@gmail.com,231-147-9185,U.S.A,Toronto,Furniture,Product-8,5,$293.64,5%,0.08,14.574043618421907,,wire,Pending,-5,Female,Referral,0,"972 Main St, Toronto",
TRX-1262,Invalid_Date,B.J. Miller,test@gmail.com,N/A,UK,  Paris  ,Clothing,Product-43,two,0.00,0.15,0.08,22.043430559938642,,Paypal,  Cancelled  ,0,Male,Google,No,"427 Main St,   Paris  ",
TRX-1337,Invalid_Date,B.J. Miller,  space@web.de,555-343-2779,U.K.,  Paris  ,Electronics,Product-45,,$496.29,5%,8%,12.597077332772134,,wire,Shipped,-5,NB,Social,Yes,"868 Main St,   Paris  ",
TRX-1400,04-20-23,ALEX WONG,duplicate@company.com,(864) 9247506,U.S.A,NEW YORK,Clothing,Product-24,,0.00,10,0.08,23.341418459827427,,Paypal,SHIPPED,0,F,Ads,Y,"632 Main St, NEW YORK",
TRX-1189,Invalid_Date,John Doe,test@gmail.com,(184) 4518319,united states,Toronto,Furniture,Product-21,-1,$67.53,None,8%,19.182811908216465,,cc,Delivrd,-5,Male,Ads,N,"117 Main St, Toronto",
TRX-1355,11-20-23,B.J. Miller,test@gmail.com,921-274-2123,Canda,  Paris  ,Food,Product-41,5,$452.14,5%,0.08,6.903300153159724,,wire,shipped,0,F,??,0,"684 Main St,   Paris  ",
TRX-1817,08-29-23,Unknown User,duplicate@company.com,110-272-4181,United Kingdom,  Paris  ,Office Supplies,Product-41,two,0.00,10,TBD,18.103171216856104,,cc,Pending,-5,Male,??,Yes,"403 Main St,   Paris  ",
TRX-1765,2023-11-09,ALEX WONG,missing_at_sign.com,N/A,USA,  Paris  ,Food,Product-42,6,$428.52,None,8%,11.408443445143213,,wire,SHIPPED,0,NB,??,1,"215 Main St,   Paris  ",
TRX-1204,05-06-23,B.J. Miller,test@gmail.com,558-543-9961,Gerrmany,  Paris  ,Office Supplies,Product-40,5,0.00,0.15,0.08,24.45148052985362,,Cash,  Cancelled  ,99+,NB,Google,1,"894 Main St,   Paris  ",
TRX-1142,Invalid_Date,Null,test@gmail.com,(979) 5780097,UK,NEW YORK,Office Supplies,Product-32,,242.4549269349324,5%,TBD,24.543379094378007,,wire,SHIPPED,0,F,Social,Y,"166 Main St, NEW YORK",
TRX-1933,Invalid_Date,ALEX WONG,user123@yahoo,764-135-2528,Gerrmany,london,Office Supplies,Product-21,,$470.46,5%,TBD,7.743104266002874,,cc,  Cancelled  ,0,Female,Ads,No,"254 Main St, london",
TRX-1575,Invalid_Date,Chris-O'Brian,duplicate@company.com,358-251-8173,Canda,Toronto,Electronics,Product-25,10,$348.32,10,0.08,6.229164702513604,,Credit Card,  Cancelled  ,99+,Female,Ads,1,"786 Main St, Toronto",
TRX-1755,Invalid_Date,Null,missing_at_sign.com,(517) 5207747,united states,bErLiN,Food,Product-46,10,$178.97,5%,TBD,5.80549758409793,,wire,shipped,-5,M,Ads,Y,"550 Main St, bErLiN",
TRX-1802,2023-05-21,ALEX WONG,  space@web.de,N/A,USA,Toronto,Furniture,Product-22,-1,0.00,0.15,TBD,10.084997573405516,,Cash,Pending,0,Female,Social,Y,"857 Main St, Toronto",
TRX-1774,01/11/2023,ALEX WONG,missing_at_sign.com,N/A,Canada,bErLiN,Clothing,Product-20,,$39.56,0.15,0.08,10.489033816774633,,cc,shipped,-5,Unk,Social,0,"911 Main St, bErLiN",
TRX-1631,Invalid_Date,  mary smith,  space@web.de,N/A,U.S.A,london,Office Supplies,Product-45,two,126.74585850559379,5%,8%,14.225475093816584,,Paypal,Pending,-5,NB,Social,N,"365 Main St, london",
TRX-1233,2023-11-02,B.J. Miller,duplicate@company.com,206-293-5307,united states,Toronto,Food,Product-26,-1,315.0672717834607,5%,8%,14.170773200937079,,Paypal,SHIPPED,99+,Male,Referral,Y,"531 Main St, Toronto",
TRX-1121,28/06/2023,  mary smith,missing_at_sign.com,543-749-1849,France,bErLiN,Electronics,Product-41,9,$268.01,5%,0.08,5.0460300759149845,,wire,Delivrd,-5,M,Google,0,"498 Main St, bErLiN",
TRX-1560,10-21-23,Chris-O'Brian,user123@yahoo,(510) 2644246,Canda,london,Furniture,Product-33,3,$233.43,None,TBD,20.49859321571124,,cc,Pending,-5,Unk,??,Yes,"13 Main St, london",
TRX-1249,2023-04-06,  mary smith,user123@yahoo,N/A,united states,bErLiN,Electronics,Product-21,two,$381.38,10,0.08,17.684899927394294,,Cash,SHIPPED,18,NB,Social,Yes,"308 Main St, bErLiN",
TRX-1249,2023-08-18,Unknown User,missing_at_sign.com,N/A,United Kingdom,Toronto,Electronics,Product-27,two,$29.60,10,8%,5.922936849210696,,Cash,shipped,0,F,Ads,N,"579 Main St, Toronto",
TRX-1116,17/09/2023,  mary smith,user123@yahoo,(597) 2991625,united states,bErLiN,Office Supplies,Product-27,9,389.4727124519592,5%,0.08,10.894972207723674,,Paypal,Delivrd,99+,F,Social,No,"683 Main St, bErLiN",
TRX-1100,Invalid_Date,John Doe,user123@yahoo,(408) 9317747,Canada,bErLiN,Food,Product-37,-1,0.00,5%,8%,14.342062779404344,,Paypal,Delivrd,-5,NB,Referral,1,"751 Main St, bErLiN",
TRX-1930,Invalid_Date,Chris-O'Brian,duplicate@company.com,N/A,United Kingdom,bErLiN,Furniture,Product-28,5,0.00,None,0.08,8.703503613147925,,Paypal,Shipped,0,F,Google,Yes,"310 Main St, bErLiN",
TRX-1553,2023-02-19,Unknown User,missing_at_sign.com,N/A,United Kingdom,london,Electronics,Product-14,-1,476.3917700453315,10,8%,20.849443126251227,,Paypal,Delivrd,99+,Female,Google,Yes,"932 Main St, london",
TRX-1285,Invalid_Date,B.J. Miller,user123@yahoo,925-669-6447,United Kingdom,NEW YORK,Electronics,Product-27,5,0.00,0.15,TBD,13.004446346967633,,Credit Card,Shipped,51,Female,??,Yes,"284 Main St, NEW YORK",
TRX-1250,2023-09-15,John Doe,missing_at_sign.com,762-624-3409,USA,Toronto,Furniture,Product-17,5,$268.79,0.15,0.08,19.63030610854083,,Credit Card,SHIPPED,70,NB,??,Y,"966 Main St, Toronto",
TRX-1506,01-15-24,B.J. Miller,duplicate@company.com,(762) 4836267,United Kingdom,NEW YORK,Clothing,Product-15,,0.00,10,TBD,7.683716996703094,,wire,Delivrd,99+,F,Social,0,"625 Main St, NEW YORK",
TRX-1870,25/07/2023,ALEX WONG,  space@web.de,(270) 5531883,U.S.A,bErLiN,Furniture,Product-37,-1,481.5814241135951,0.15,TBD,23.59593707311101,,Credit Card,  Cancelled  ,99+,Unk,Social,Yes,"240 Main St, bErLiN",
TRX-1405,2023-05-27,John Doe,user123@yahoo,N/A,UK,Toronto,Food,Product-28,6,247.22439031532576,None,8%,8.140846427993667,,Credit Card,shipped,-5,Male,Social,N,"300 Main St, Toronto",
TRX-1264,02-25-23,Chris-O'Brian,user123@yahoo,N/A,USA,london,Office Supplies,Product-12,5,$126.63,10,0.08,9.027219174233188,,cc,SHIPPED,-5,Female,Ads,Yes,"608 Main St, london",
TRX-1812,2023-11-29,B.J. Miller,  space@web.de,N/A,UK,NEW YORK,Food,Product-27,two,190.71459928631455,0.15,8%,14.70770458326912,,wire,shipped,99+,M,Google,No,"539 Main St, NEW YORK",
TRX-1515,04-14-23,Chris-O'Brian,user123@yahoo,649-373-5861,Canda,  Paris  ,Furniture,Product-40,5,0.00,0.15,TBD,18.685942780050897,,cc,Shipped,21,M,Google,Y,"444 Main St,   Paris  ",
TRX-1543,Invalid_Date,B.J. Miller,duplicate@company.com,N/A,Canada,  Paris  ,Clothing,Product-9,3,0.00,10,TBD,15.000772987672555,,wire,Pending,-5,NB,Ads,Y,"513 Main St,   Paris  ",
TRX-1890,Invalid_Date,  mary smith,missing_at_sign.com,N/A,U.S.A,  Paris  ,Furniture,Product-50,7,0.00,None,TBD,6.374854194073585,,Cash,SHIPPED,51,M,Google,Yes,"766 Main St,   Paris  ",
TRX-1377,06-07-23,B.J. Miller,missing_at_sign.com,165-283-5278,Canda,bErLiN,Office Supplies,Product-18,9,$354.95,10,8%,22.09826573365791,,wire,Pending,72,Female,??,1,"879 Main St, bErLiN",
TRX-1393,2024-01-01,B.J. Miller,duplicate@company.com,N/A,united states,  Paris  ,Electronics,Product-39,two,$362.89,10,8%,23.83067446134728,,Paypal,shipped,99+,Female,Google,Yes,"465 Main St,   Paris  ",
TRX-1923,07-03-23,  mary smith,  space@web.de,738-844-9697,USA,bErLiN,Office Supplies,Product-41,5,0.00,10,TBD,17.418379135166557,,Credit Card,Delivrd,44,Unk,??,Y,"789 Main St, bErLiN",
TRX-1339,Invalid_Date,  mary smith,  space@web.de,623-458-8857,United Kingdom,bErLiN,Clothing,Product-36,-1,48.95781071218328,0.15,8%,9.118099755777036,,wire,Delivrd,64,NB,Ads,Yes,"249 Main St, bErLiN",
TRX-1765,2023-08-15,John Doe,duplicate@company.com,317-946-3561,United Kingdom,NEW YORK,Food,Product-38,-1,$401.18,5%,0.08,22.368466203299967,,Cash,Delivrd,0,M,Social,Yes,"146 Main St, NEW YORK",
TRX-1099,Invalid_Date,ALEX WONG,missing_at_sign.com,722-673-3274,U.K.,NEW YORK,Food,Product-27,,0.00,5%,TBD,12.001241639421423,,Credit Card,Delivrd,99+,M,Ads,No,"368 Main St, NEW YORK",
TRX-1227,07-09-23,ALEX WONG,duplicate@company.com,718-841-6908,USA,  Paris  ,Food,Product-2,-1,$357.21,5%,TBD,8.469355531388922,,Paypal,SHIPPED,-5,F,??,N,"475 Main St,   Paris  ",
TRX-1821,Invalid_Date,Unknown User,test@gmail.com,N/A,United Kingdom,NEW YORK,Furniture,Product-9,5,88.16960180090057,None,8%,8.976348741056874,,Cash,Delivrd,0,F,Referral,0,"867 Main St, NEW YORK",
TRX-1343,2023-07-24,Unknown User,user123@yahoo,499-586-6109,Canada,london,Office Supplies,Product-11,two,$296.05,10,8%,23.245090189723573,,Cash,shipped,0,F,??,N,"741 Main St, london",
TRX-1754,2023-12-25,Chris-O'Brian,duplicate@company.com,N/A,United Kingdom,bErLiN,Electronics,Product-1,6,25.115882406389183,5%,TBD,22.264288672769133,,wire,Shipped,0,F,Social,1,"723 Main St, bErLiN",
TRX-1676,09-30-23,Null,test@gmail.com,892-473-4295,France,london,Office Supplies,Product-15,5,0.00,None,8%,19.08815683127473,,cc,shipped,63,M,Referral,Y,"857 Main St, london",
TRX-1539,2023-07-29,Null,missing_at_sign.com,N/A,united states,  Paris  ,Food,Product-46,-1,$347.15,0.15,8%,20.35485707642774,,wire,Delivrd,-5,NB,Google,Yes,"190 Main St,   Paris  ",
TRX-1727,Invalid_Date,Chris-O'Brian,duplicate@company.com,(134) 6372437,Canda,Toronto,Clothing,Product-11,,0.00,10,TBD,6.8074321593885685,,wire,shipped,0,Male,Google,No,"385 Main St, Toronto",
TRX-1404,2024-01-10,B.J. Miller,duplicate@company.com,286-962-8191,U.S.A,london,Food,Product-40,,$203.08,0.15,8%,6.482079835299714,,cc,Shipped,99+,Male,Google,Y,"681 Main St, london",
TRX-1010,19/01/2024,ALEX WONG,test@gmail.com,591-527-1066,United Kingdom,Toronto,Food,Product-31,5,155.85491911174253,0.15,8%,10.434313092253154,,Paypal,Shipped,-5,Female,Social,N,"761 Main St, Toronto",
